node,name,type,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank,hub_score,authority_score,composite_score
3584,User_3548,Unknown,8,0.001981178801386825,0.23931725241510104,5.322357148941923e-07,1.0537562334269934e-09,0.0001378825023405378,4.1999488585432463e-11,4.1999488430060104e-11,0.03377015729640751
3585,User_3549,Unknown,15,0.003714710252600297,0.23941657773034508,1.5953926217862956e-06,6.900247381419634e-10,0.00030248292919549086,3.341270154831421e-11,3.34127018178886e-11,0.03788374226043776
3586,User_3551,Unknown,9,0.002228826151560178,0.23933143669985776,6.829676736677396e-07,2.030885519048431e-09,0.00017292968556456375,1.0915904046836992e-10,1.0915904050740885e-10,0.03457536793800914
3587,User_3552,Unknown,7,0.001733531451213472,0.2393030698115444,7.605200985452971e-08,1.2353615688379673e-09,0.00010219188829290642,4.656531785874604e-11,4.656531790064256e-11,0.03295272419394157
3588,User_3553,Unknown,33,0.008172362555720653,0.23967236467236466,7.614935588906198e-06,8.034155567696399e-10,0.000404402474949639,3.7695983545041633e-11,3.769598325755242e-11,0.042401016009680145
3589,User_3554,Unknown,21,0.005200594353640416,0.2395017793594306,2.6002198457355355e-06,8.849756507934109e-10,0.0002622784504008669,3.902958138432548e-11,3.9029581682445005e-11,0.03798989499518451
3590,User_3555,Unknown,20,0.004952947003467063,0.23948757487693495,4.582201090281436e-06,7.505534286341328e-10,0.00025583763383358856,3.5461218533229753e-11,3.546121842255421e-11,0.037724938882169164
3591,User_3557,Unknown,31,0.007677067855373947,0.2396439169139466,1.3456646032582575e-06,1.2501227071377895e-09,0.00028499375399608084,4.8380513994209495e-11,4.838051384423389e-11,0.03985853159931657
3592,User_3558,Unknown,38,0.009410599306587419,0.23974351362583862,9.223667700323765e-06,8.135945096760771e-10,0.00041724736450244725,3.8735764505078935e-11,3.873576434549403e-11,0.043364094386484406
3593,User_3559,Unknown,27,0.006686478454680535,0.2395870416518334,4.567043147295754e-06,1.1067916045799766e-09,0.00027248142908683164,4.4579349307826336e-11,4.4579349297949495e-11,0.03904724378161221
3594,User_3560,Unknown,3,0.0007429420505200594,0.23924635620334161,0.0,8.249066447006374e-10,8.139116192571873e-05,3.564045457338162e-11,3.5640454604593376e-11,0.03198418613144492
3595,User_3562,Unknown,15,0.003714710252600297,0.23941657773034508,8.404979730765984e-08,8.96131829115574e-10,0.00023239634391977106,3.844906045557612e-11,3.844906063012418e-11,0.03656118994914558
3596,User_3563,Unknown,17,0.004210004952947003,0.2394449715370019,1.5594947459215159e-06,2.2868078411569856e-09,0.0001876985213890036,7.44161297472019e-11,7.441613021483588e-11,0.03600654384005659
3597,User_3564,Unknown,17,0.004210004952947003,0.2394449715370019,2.1813378833012596e-06,7.049464025459291e-10,0.00023268698238614578,3.3786254270796543e-11,3.378625380491042e-11,0.0368553804785259
3598,User_3565,Unknown,4,0.0009905894006934125,0.2392605320850862,0.0,8.305311230892288e-10,9.219297396998664e-05,3.5841660412228913e-11,3.58416607334622e-11,0.03233198182475663
3599,User_3566,Unknown,9,0.002228826151560178,0.23933143669985776,1.3700249741239088e-06,1.835369636927282e-09,0.00016730080447929216,1.0339502405620108e-10,1.033950238460887e-10,0.03446938921191102
3600,User_3567,Unknown,14,0.003467062902426944,0.23940238335210767,9.912612543330409e-08,6.821030623917302e-10,0.0002250371406390596,3.289922778946893e-11,3.289922783418063e-11,0.03627832967750106
3601,User_3568,Unknown,35,0.00866765725606736,0.23970081918556335,1.1598089243427103e-05,8.000559768865736e-10,0.00040908872884347537,3.7925155016852635e-11,3.792515471787969e-11,0.04277871680110762
3602,User_3569,Unknown,26,0.0064388311045071814,0.23957282705428656,1.0167718315110513e-06,7.560718061468147e-10,0.0002876821074634497,3.61607283038018e-11,3.6160728279868244e-11,0.03918887938720034
3603,User_3570,Unknown,1,0.00024764735017335313,0.239218009478673,0.0,6.211378354410986e-10,4.899249878961015e-05,3.019504127058847e-11,3.0195041232155176e-11,0.031084960672867028
3604,User_3571,Unknown,17,0.004210004952947003,0.2394449715370019,6.761366487024505e-07,6.973599548928994e-10,0.00027400699730418946,3.354938686608357e-11,3.354938712818885e-11,0.03763438794101757
3605,User_3572,Unknown,8,0.001981178801386825,0.23931725241510104,0.0,6.574862323987147e-10,0.00011573466337593438,3.180262483934893e-11,3.1802624965330624e-11,0.03335220425956686
3606,User_3573,Unknown,22,0.005448241703813769,0.23951598552701822,3.2300337894927526e-06,1.5936406710762986e-09,0.00022974428224616997,5.6853809201422445e-11,5.6853809268272274e-11,0.03752041131405875
3607,User_3574,Unknown,15,0.003714710252600297,0.23941657773034508,4.082273975760103e-07,1.1738221747294657e-09,0.00016337966969576432,4.5597671572526045e-11,4.5597671530296756e-11,0.035259366192887
3608,User_3575,Unknown,3,0.0007429420505200594,0.23924635620334161,0.0,8.069185483410741e-10,6.919041329220904e-05,3.5225772683988565e-11,3.522577255791226e-11,0.0317540328704734
3609,User_3576,Unknown,42,0.010401188707280832,0.2398004632104044,6.543862209974508e-06,2.0825378798506486e-09,0.0003878883275465559,7.089792703964449e-11,7.089792684829498e-11,0.04338572843774001
3610,User_3578,Unknown,24,0.005943536404160475,0.2395444029186688,8.896009714963088e-07,1.5542854725191847e-09,0.00022981221234060875,5.570171595871305e-11,5.570171585215121e-11,0.037809093740296215
3611,User_3579,Unknown,16,0.00396235760277365,0.23943077379187666,6.853495442148468e-08,6.934420686812199e-10,0.00025279271796691964,3.337084094877964e-11,3.3370840998109496e-11,0.0370899811891926
3612,User_3580,Unknown,9,0.002228826151560178,0.23933143669985776,3.4878674181320835e-07,6.56209414860595e-10,0.00019782167518963035,3.1777980530388806e-11,3.177798086736344e-11,0.03504482192263863
3613,User_3581,Unknown,12,0.0029717682020802376,0.239373999644318,1.8987552946280185e-08,6.87544272743359e-10,0.00019525990673928588,3.2792560371352896e-11,3.279256046864254e-11,0.03542851245864884
3614,User_3582,Unknown,3,0.0007429420505200594,0.23924635620334161,0.0,6.318539655035129e-10,7.102098608158431e-05,3.0648241911016975e-11,3.0648242180427594e-11,0.03178856406344435
3615,User_3583,Unknown,10,0.0024764735017335313,0.23934562266611345,1.1582863516003515e-06,6.699747215796168e-10,0.00015953148416709566,3.2348582961333565e-11,3.234858327457646e-11,0.03446679875169529
3616,User_3584,Unknown,49,0.012134720158494303,0.23990019011406843,2.3901915978818853e-05,8.635993398562498e-10,0.0005542182672670158,4.097002519997051e-11,4.097002505938668e-11,0.04753698469619388
3617,User_3585,Unknown,8,0.001981178801386825,0.23931725241510104,2.4070374811899804e-07,6.521840364306664e-10,0.00017542292972574038,3.1595801427803944e-11,3.159580138135346e-11,0.03447822690551264
3618,User_3587,Unknown,17,0.004210004952947003,0.2394449715370019,3.122899209285868e-07,6.956226591216407e-10,0.00025716128300061274,3.351502457231048e-11,3.351502467914212e-11,0.0373165045688631
3619,User_3588,Unknown,4,0.0009905894006934125,0.2392605320850862,3.067220091322184e-08,6.370169655319612e-10,8.373185886649043e-05,3.086949033974389e-11,3.086949037150489e-11,0.03217238113041935
3620,User_3589,Unknown,2,0.0004952947003467063,0.2392321820013034,0.0,7.854626912448262e-10,6.275007359399873e-05,3.463381247510204e-11,3.4633812482272196e-11,0.031488512191726374
3621,User_3590,Unknown,27,0.006686478454680535,0.2395870416518334,3.68757654618545e-06,9.64851621087115e-10,0.0003177148332021717,4.1390230665956205e-11,4.139023031739214e-11,0.03990025856092056
3622,User_3591,Unknown,19,0.0047052996532937095,0.23947337207923142,4.809739496192983e-07,7.189618578467678e-10,0.00022129455960802423,3.453879072238789e-11,3.4538790929888505e-11,0.03692805831977471
3623,User_3593,Unknown,47,0.011639425458147598,0.2398716882499703,1.667678517599069e-05,8.585932166657631e-10,0.0005088418042644506,4.07239987684113e-11,4.072399874663869e-11,0.046390721613166826
3624,User_3594,Unknown,12,0.0029717682020802376,0.239373999644318,1.8987552946280185e-08,8.78350152515766e-10,0.0001915196447400073,3.775256059770841e-11,3.775256074462653e-11,0.035357957197126276
3625,User_3595,Unknown,14,0.003467062902426944,0.23940238335210767,1.1027965303811201e-07,6.82043097712822e-10,0.00022533719299533666,3.289674788866047e-11,3.289674795088338e-11,0.036283993138873774
3626,User_3596,Unknown,86,0.02129767211490837,0.24042869901756475,5.1253069135853684e-05,5.741316092069212e-09,0.0007657185486816221,1.6895936336711416e-10,1.689593626140402e-10,0.056866048901180286
3627,User_3597,Unknown,3,0.0007429420505200594,0.23924635620334161,0.0,6.426903414757672e-10,6.929361250309546e-05,3.0921382407652194e-11,3.0921382343078127e-11,0.03175597915899709
3628,User_3598,Unknown,11,0.0027241208519068845,0.23935981031416717,1.3700249741239088e-07,6.802015233154664e-10,0.00016463525282146824,3.258265769496955e-11,3.258265788571204e-11,0.034706809706978425
3629,User_3599,Unknown,33,0.008172362555720653,0.23967236467236466,3.1320204805276465e-06,7.849809197255768e-10,0.00038837045281860013,3.731458751966822e-11,3.7314587663409634e-11,0.042097257380108256
3630,User_3600,Unknown,7,0.001733531451213472,0.2393030698115444,6.441162191776586e-07,1.2112806739248083e-09,0.00012125972688424686,5.966672609553077e-11,5.966672606844163e-11,0.0333125866927969
3631,User_3601,Unknown,21,0.005200594353640416,0.2395017793594306,2.6680136849774974e-06,7.482713275812607e-10,0.0002560359449485501,3.5334591682618435e-11,3.533459180793261e-11,0.03787215702371287
3632,User_3602,Unknown,17,0.004210004952947003,0.2394449715370019,1.7158795390057443e-06,7.028998269993468e-10,0.00021774637938870613,3.376539905348364e-11,3.3765398775468166e-11,0.03657340465064157
3633,User_3603,Unknown,9,0.002228826151560178,0.23933143669985776,1.157604066212072e-07,9.317776194392437e-10,0.00011316465779268348,3.869176915866091e-11,3.869176963973522e-11,0.0334477952518545
3634,User_3604,Unknown,76,0.018821198613174838,0.2402856292770009,6.802490673368898e-05,4.486941459381634e-09,0.0006983538389218126,1.4916075430317595e-10,1.4916075373317062e-10,0.054159290424769725
3635,User_3605,Unknown,39,0.009658246656760773,0.23975774848592804,5.99293631027873e-06,2.2796733656294094e-09,0.00036284975070464845,8.92541647744924e-11,8.925416465432449e-11,0.042481051218599755
3636,User_3606,Unknown,5,0.0012382367508667657,0.23927470964683575,5.52099616437993e-08,6.386219826535733e-10,0.00012772672836477078,3.0985195928587475e-11,3.0985195894965155e-11,0.03314633415177944
3637,User_3607,Unknown,8,0.001981178801386825,0.23931725241510104,2.300415068491638e-07,6.545304681949001e-10,0.00013329862941908324,3.168127372394004e-11,3.1681273799002756e-11,0.03368359683766733
3638,User_3608,Unknown,19,0.0047052996532937095,0.23947337207923142,8.498433085630535e-07,7.2616448582799e-10,0.0002410905371923219,3.453742527391123e-11,3.453742477213204e-11,0.03730159654528694
3639,User_3610,Unknown,15,0.003714710252600297,0.23941657773034508,3.7170812624169227e-06,8.961390759304955e-10,0.0002480344322851943,3.8514563565213445e-11,3.851456335756723e-11,0.036857264756102216
3640,User_3611,Unknown,57,0.014115898959881128,0.24001426533523537,1.4713414335442164e-05,2.5087638438728126e-09,0.0005063236363520552,8.256160861801288e-11,8.256160795850635e-11,0.0477833733532931
3641,User_3612,Unknown,19,0.0047052996532937095,0.23947337207923142,5.962774591443798e-06,8.735110023154402e-10,0.0002700504975455626,3.860476944933613e-11,3.8604769424908335e-11,0.037849413659989194
3642,User_3613,Unknown,15,0.003714710252600297,0.23941657773034508,8.404979730765984e-08,8.96131829115574e-10,0.000232396343919771,3.844906045640731e-11,3.844906049516133e-11,0.03656118994914558
3643,User_3614,Unknown,10,0.0024764735017335313,0.23934562266611345,5.134030720535343e-07,6.688022885921531e-10,0.00014926180295235904,3.226125269950623e-11,3.226125267039747e-11,0.034272881194102
3644,User_3615,Unknown,20,0.004952947003467063,0.23948757487693495,2.9457610267871593e-06,7.285559974505976e-10,0.0002548834091189627,3.468605653726434e-11,3.468605632510102e-11,0.037706451940930814
3645,User_3616,Unknown,12,0.0029717682020802376,0.239373999644318,9.590174818867362e-07,6.706586747806322e-10,0.00026746126363696396,3.239380098370247e-11,3.239380090015567e-11,0.03679078817550356
3646,User_3617,Unknown,33,0.008172362555720653,0.23967236467236466,1.1965152658218187e-05,1.0034646826522414e-09,0.00040588223007936977,4.298833943438462e-11,4.298833923251991e-11,0.04243022376162673
3647,User_3618,Unknown,20,0.004952947003467063,0.23948757487693495,4.257937844962728e-07,2.9936717340858707e-09,0.00020346946227253385,9.25264099168986e-11,9.252640956776194e-11,0.03673584335476593
3648,User_3619,Unknown,4,0.0009905894006934125,0.2392605320850862,8.179253576859156e-08,6.532376205974568e-10,8.707537275083892e-05,3.1297218326337106e-11,3.1297218133404853e-11,0.032235467950639946
3649,User_3620,Unknown,16,0.00396235760277365,0.23943077379187666,6.804435275196951e-07,6.980463502502106e-10,0.00019546188826994896,3.3611979860394046e-11,3.361198001910659e-11,0.03600868237896731
3650,User_3622,Unknown,12,0.0029717682020802376,0.239373999644318,4.3276265891664833e-07,6.781896603395247e-10,0.0001715912580925457,3.2650601332662835e-11,3.2650601278849644e-11,0.0349821533770603
3651,User_3623,Unknown,19,0.0047052996532937095,0.23947337207923142,7.347405602500898e-07,7.13436929600016e-10,0.00022958209897897601,3.428590771584946e-11,3.4285907747403115e-11,0.037084468726851005
3652,User_3624,Unknown,14,0.003467062902426944,0.23940238335210767,1.383900493584652e-06,6.784885572305689e-10,0.0002897107701795363,3.278385274073468e-11,3.2783852617840415e-11,0.03749870592402745
3653,User_3625,Unknown,37,0.009162951956414065,0.2397292804559487,6.51516336064977e-06,4.641142248628834e-09,0.0003670516135656092,1.3652337273735055e-10,1.3652337248902123e-10,0.042272352947567204
3654,User_3627,Unknown,19,0.0047052996532937095,0.23947337207923142,4.6864875623865804e-07,8.740184921381879e-10,0.000192781380028693,3.791580064220284e-11,3.791580031624423e-11,0.036390186416389636
3655,User_3628,Unknown,23,0.005695889053987122,0.23953019337999762,5.26316957243222e-06,9.255468570879221e-10,0.000337119072861825,4.000008974935835e-11,4.000008968856815e-11,0.039690565029578476
3656,User_3629,Unknown,37,0.009162951956414065,0.2397292804559487,7.193130783069241e-06,8.249060024752445e-10,0.0004386681377651845,3.881757478921263e-11,3.8817574189253564e-11,0.0436235083177889
3657,User_3630,Unknown,13,0.0032194155522535907,0.23938819065686506,8.292819607233043e-08,6.851572914832774e-10,0.00017362449614477329,3.295117328812423e-11,3.2951173499584725e-11,0.035164443599463024
3658,User_3631,Unknown,10,0.0024764735017335313,0.23934562266611345,2.0964784679031165e-07,6.672698760104361e-10,0.00013789117108487943,3.2245472837273026e-11,3.2245472784411053e-11,0.03405829687702602
3659,User_3632,Unknown,6,0.0014858841010401188,0.23928888888888888,3.373942100454402e-07,6.45784336124562e-10,0.0001296040365852464,3.1266748794915685e-11,3.126674881072024e-11,0.03332586485854229
3660,User_3634,Unknown,22,0.005448241703813769,0.23951598552701822,8.191545248135912e-07,7.313833083542426e-10,0.00026976056422148477,3.49556406800355e-11,3.495564070675428e-11,0.038274553792915764
3661,User_3635,Unknown,27,0.006686478454680535,0.2395870416518334,1.8798265016000365e-06,1.3630832832191063e-09,0.0002653592444373254,5.115233015797848e-11,5.1152329783102826e-11,0.038912093673345936
3662,User_3636,Unknown,25,0.006191183754333828,0.23955861414333174,9.99765628873659e-07,7.448020721275883e-10,0.00030087513387508065,3.5578848487846687e-11,3.557884830349975e-11,0.03929369509072028
3663,User_3637,Unknown,5,0.0012382367508667657,0.23927470964683575,1.6358507153718312e-07,8.351710191158545e-10,0.00010746809345572837,3.604447681145461e-11,3.6044476751778665e-11,0.032764210848470705
3664,User_3638,Unknown,11,0.0027241208519068845,0.23935981031416717,6.338921522065846e-07,6.664731830055052e-10,0.00024410058198619534,3.220418106389943e-11,3.220418104170344e-11,0.036205980240935465
3665,User_3639,Unknown,12,0.0029717682020802376,0.239373999644318,8.763485975206239e-09,8.798122015855649e-10,0.00019096151410464152,3.778597371420537e-11,3.778597396861819e-11,0.03534742566308725
3666,User_3640,Unknown,42,0.010401188707280832,0.2398004632104044,4.745370901712782e-06,1.2278414669851236e-09,0.00038116345907634834,4.843918854493016e-11,4.8439187906855785e-11,0.04325833444319672
3667,User_3641,Unknown,10,0.0024764735017335313,0.23934562266611345,2.7604980821899654e-07,6.630146844825898e-10,0.00016211609765099576,3.207091433707243e-11,3.207091414331873e-11,0.03451529222803092
3668,User_3642,Unknown,23,0.005695889053987122,0.23953019337999762,2.810601288991559e-06,1.5228722787379523e-09,0.00023731694809055778,6.846978667348104e-11,6.846978645186358e-11,0.037807184795740585
3669,User_3643,Unknown,24,0.005943536404160475,0.2395444029186688,1.9353352704014404e-06,7.386649916020146e-10,0.0002762115068653886,3.539357605397817e-11,3.539357519613475e-11,0.038684672263516906
3670,User_3644,Unknown,13,0.0032194155522535907,0.23938819065686506,3.8033529132395076e-07,6.792919387371173e-10,0.00018936328969703314,3.2767001930243964e-11,3.27670020497737e-11,0.0354614263995121
3671,User_3645,Unknown,18,0.004457652303120356,0.2394591709660203,2.930227807762911e-06,7.337202069350454e-10,0.0002308583726415867,3.4650412047520566e-11,3.465041200126005e-11,0.036965152324364654
3672,User_3646,Unknown,17,0.004210004952947003,0.2394449715370019,3.94674229322386e-07,7.035670169450466e-10,0.00020576100230723017,3.3856049211598527e-11,3.3856049084420115e-11,0.03634692138810704
3673,User_3647,Unknown,8,0.001981178801386825,0.23931725241510104,7.361328219173241e-08,6.538959772118634e-10,0.00017956990796034967,3.1634805792063596e-11,3.1634805679072515e-11,0.034556405251236974
3674,User_3648,Unknown,21,0.005200594353640416,0.2395017793594306,2.5641086552524526e-06,7.19888097066556e-10,0.00026316040268378613,3.4598809472445214e-11,3.4598809190868714e-11,0.03800652082968857
3675,User_3649,Unknown,15,0.003714710252600297,0.23941657773034508,8.404979730765984e-08,8.96131829115574e-10,0.00023239634391977106,3.8449060455502863e-11,3.844906064201928e-11,0.03656118994914558
3676,User_3650,Unknown,1,0.00024764735017335313,0.239218009478673,0.0,6.211378354410986e-10,4.899249878961015e-05,3.019504127058847e-11,3.019504121914654e-11,0.031084960672867028
3677,User_3652,Unknown,7,0.001733531451213472,0.2393030698115444,3.6193197077601766e-07,6.493604470480292e-10,0.00014221429314113213,3.143660751034485e-11,3.143660761200882e-11,0.03370778464521005
3678,User_3653,Unknown,4,0.0009905894006934125,0.2392605320850862,0.0,6.362419727181588e-10,0.00010433911495057229,3.084135334263312e-11,3.084135334447076e-11,0.03256110440384108
3679,User_3654,Unknown,12,0.0029717682020802376,0.239373999644318,2.7653066521257555e-07,1.3653507662735633e-09,0.0001423907329638806,5.003380724683384e-11,5.0033807055219496e-11,0.03443127415112005
3680,User_3655,Unknown,15,0.003714710252600297,0.23941657773034508,1.32191432132063e-07,6.867370181135169e-10,0.00022951733926089178,3.311481195344185e-11,3.31148119389274e-11,0.0365068945579329
3681,User_3656,Unknown,22,0.005448241703813769,0.23951598552701822,7.077987217221267e-07,3.1613814851874714e-09,0.00022609780325961922,9.722662217364028e-11,9.722662219830412e-11,0.03745087902204476
3682,User_3657,Unknown,13,0.0032194155522535907,0.23938819065686506,1.3886141867985887e-07,6.773602337230365e-10,0.00021224297256202946,3.268683598918355e-11,3.268683597905359e-11,0.03589295373857975
3683,User_3658,Unknown,16,0.00396235760277365,0.23943077379187666,5.251349040164484e-07,1.025103050580732e-09,0.00017135228937211692,4.170091893165307e-11,4.1700918781902157e-11,0.0355538369741633
3684,User_3659,Unknown,10,0.0024764735017335313,0.23934562266611345,9.992321453062934e-07,7.035687253827705e-10,0.0001638305787545457,3.313491440625092e-11,3.313491433091101e-11,0.03454784907081856
3685,User_3660,Unknown,6,0.0014858841010401188,0.23928888888888888,4.600830136983276e-07,6.635144040060279e-10,0.0001133588622028687,3.174742625976224e-11,3.1747426329114345e-11,0.03301945468673824
3686,User_3661,Unknown,6,0.0014858841010401188,0.23928888888888888,1.5599005035867105e-07,8.478245675797631e-10,0.00011570086859491422,3.6431396219818034e-11,3.64313962367833e-11,0.03306354405600835
3687,User_3662,Unknown,17,0.004210004952947003,0.2394449715370019,3.0102574324833432e-06,6.983698139394355e-10,0.00034570511439831626,3.379086681149292e-11,3.379086664407903e-11,0.03898758513000018
3688,User_3663,Unknown,14,0.003467062902426944,0.23940238335210767,3.045952445871043e-07,6.89720569938538e-10,0.00018758996191137675,3.315627554840127e-11,3.3156275317738446e-11,0.03557199244789883
3689,User_3664,Unknown,10,0.0024764735017335313,0.23934562266611345,9.610622952809508e-07,6.641156207804983e-10,0.00017642825810279975,3.208993775909674e-11,3.2089937689442696e-11,0.034785478475230135
3690,User_3665,Unknown,6,0.0014858841010401188,0.23928888888888888,1.2268880365288735e-07,6.448462548144108e-10,0.0001290044783971289,3.1234331474467e-11,3.123433131044474e-11,0.0333144910423507
3691,User_3666,Unknown,9,0.002228826151560178,0.23933143669985776,9.564944212818803e-09,6.744790974420402e-10,0.00012979035724783807,3.229143035394479e-11,3.229143030630285e-11,0.03376138786361466
3692,User_3667,Unknown,23,0.005695889053987122,0.23953019337999762,1.8207042650960085e-06,2.616615437473287e-09,0.00023707039569925944,8.301911699063733e-11,8.301911672280653e-11,0.03780224188862119
3693,User_3668,Unknown,11,0.0027241208519068845,0.23935981031416717,9.437600280991335e-09,6.756027420988196e-10,0.00015230274979554113,3.2528053720054995e-11,3.252805365475973e-11,0.03447413316164444
3694,User_3669,Unknown,7,0.001733531451213472,0.2393030698115444,0.0,8.480098964520067e-10,0.00014775117038639675,3.6547838215453025e-11,3.6547838131779376e-11,0.033812124457113464
3695,User_3670,Unknown,22,0.005448241703813769,0.23951598552701822,1.3146719926737926e-06,1.2980445851909355e-09,0.00022642673083827667,4.913099051693909e-11,4.913099044932255e-11,0.03745725925174913
3696,User_3671,Unknown,9,0.002228826151560178,0.23933143669985776,8.721129126326075e-07,6.595195417320061e-10,0.0001448651846244182,3.1906944424164896e-11,3.190694444712916e-11,0.03404601369102232
3697,User_3672,Unknown,47,0.011639425458147598,0.2398716882499703,2.112035801683015e-05,2.466817586012709e-09,0.00046678948834079234,8.136106536846939e-11,8.136106508751069e-11,0.045598777983120044
3698,User_3673,Unknown,4,0.0009905894006934125,0.2392605320850862,1.8403320547933104e-07,1.0291763052176709e-09,9.07213226518836e-05,5.479764125706787e-11,5.4797641197535677e-11,0.032304276695789745
3699,User_3675,Unknown,14,0.003467062902426944,0.23940238335210767,1.3437345161982896e-07,6.823019198995367e-10,0.00022565861157708035,3.2904866242743765e-11,3.2904866292281725e-11,0.036290063497824536
3700,User_3676,Unknown,5,0.0012382367508667657,0.23927470964683575,0.0,6.40028287829923e-10,0.00011640832043702793,3.1019413139481964e-11,3.101941295278103e-11,0.03293280887857981
3701,User_3678,Unknown,5,0.0012382367508667657,0.23927470964683575,2.8627387519007044e-07,6.405706439254224e-10,9.898925013722326e-05,3.1059517582781777e-11,3.10595177837322e-11,0.03260430308571
3702,User_3679,Unknown,13,0.0032194155522535907,0.23938819065686506,1.542519589735885e-06,6.731298428827173e-10,0.0002822662399896133,3.254388329209507e-11,3.2543883061122615e-11,0.03721428014722712
3703,User_3680,Unknown,43,0.010648836057454186,0.23981470483430337,2.2716530295545297e-05,1.029072270330861e-09,0.0004946145486299924,4.4698062705420205e-11,4.4698062657390144e-11,0.045547867413424904
3704,User_3681,Unknown,10,0.0024764735017335313,0.23934562266611345,7.845265059662134e-08,7.517666924665757e-10,0.0001211609453284197,3.41075072653357e-11,3.410750720764046e-11,0.03374266144922992
3705,User_3682,Unknown,9,0.002228826151560178,0.23933143669985776,5.041925597735323e-07,6.564440275871989e-10,0.00019685712226843655,3.178932529960677e-11,3.17893249448421e-11,0.035026672934072675
3706,User_3683,Unknown,17,0.004210004952947003,0.2394449715370019,1.0024068286870328e-06,2.310630494439176e-09,0.0001839574583172521,7.494160458855332e-11,7.494160444902695e-11,0.03593580738884906
3707,User_3685,Unknown,15,0.003714710252600297,0.23941657773034508,2.632542334945919e-07,7.040329987675505e-10,0.0002061527423813196,3.3563304926167707e-11,3.3563305023204865e-11,0.036066187083960206
3708,User_3686,Unknown,4,0.0009905894006934125,0.2392605320850862,0.0,6.804936727611204e-10,7.356378591488454e-05,3.1853205622414844e-11,3.185320572910487e-11,0.031980563017587074
3709,User_3687,Unknown,33,0.008172362555720653,0.23967236467236466,1.3001639475762126e-06,1.8438419899480378e-09,0.00029988181970873085,6.389961346933324e-11,6.389961304843174e-11,0.040427478409110165
3710,User_3688,Unknown,2,0.0004952947003467063,0.2392321820013034,0.0,7.874767252878792e-10,6.010360472238057e-05,3.467618902097599e-11,3.4676188948664215e-11,0.031438589578313185
3711,User_3689,Unknown,3,0.0007429420505200594,0.23924635620334161,0.0,8.216321486170316e-10,7.006962228094716e-05,3.5722480589574595e-11,3.5722481044508105e-11,0.03177061819101803
3712,User_3690,Unknown,26,0.0064388311045071814,0.23957282705428656,9.074272416955864e-06,7.467655021332181e-10,0.00035858185830697396,3.5680131901236695e-11,3.5680131863886834e-11,0.040528717808105505
3713,User_3691,Unknown,3,0.0007429420505200594,0.23924635620334161,0.0,8.249066447006374e-10,8.139116192571873e-05,3.564045457287725e-11,3.5640454686490344e-11,0.03198418613144493
3714,User_3693,Unknown,29,0.007181773155027241,0.2396154759079041,3.779745552130178e-06,3.6831144272534136e-09,0.0002925407226720443,1.248125775178047e-10,1.248125772493089e-10,0.03971351851298288
3715,User_3694,Unknown,5,0.0012382367508667657,0.23927470964683575,3.0672200913221837e-07,6.398509458209609e-10,0.00010312134612426458,3.102853616615417e-11,3.102853614193629e-11,0.03268225644277085
3716,User_3695,Unknown,15,0.003714710252600297,0.23941657773034508,8.404979730765984e-08,8.96131829115574e-10,0.00023239634391977106,3.844906045703433e-11,3.8449060393348725e-11,0.036561189949145576
3717,User_3696,Unknown,15,0.003714710252600297,0.23941657773034508,2.652901948827711e-07,6.85463681985299e-10,0.00023155890926209678,3.308296480341093e-11,3.308296489393742e-11,0.03654544601533189
3718,User_3697,Unknown,21,0.005200594353640416,0.2395017793594306,1.1502609596766054e-06,2.4472425805432838e-09,0.00021693306092398913,7.86562576195298e-11,7.865625769913456e-11,0.03713407903433986
3719,User_3698,Unknown,18,0.004457652303120356,0.2394591709660203,1.0876149995683609e-06,7.169387210107847e-10,0.00024293596433756575,3.416667892013223e-11,3.4166679027234514e-11,0.037192434470673434
3720,User_3699,Unknown,3,0.0007429420505200594,0.23924635620334161,0.0,6.298974608952891e-10,8.809747928974578e-05,3.0590139479330864e-11,3.059013980807205e-11,0.03211069263574234
3721,User_3700,Unknown,7,0.001733531451213472,0.2393030698115444,0.0,8.480098964520067e-10,0.00014775117038639675,3.6547838214849286e-11,3.654783822981058e-11,0.033812124457113464
3722,User_3701,Unknown,15,0.003714710252600297,0.23941657773034508,6.937759730371606e-07,6.86389123496965e-10,0.0002481705394674318,3.309064308842857e-11,3.309064294610327e-11,0.036858932872427426
3723,User_3702,Unknown,38,0.009410599306587419,0.23974351362583862,4.355387266711919e-06,2.0385032089438115e-09,0.0003472521975575135,6.932080577386879e-11,6.932080534324765e-11,0.042042271285174515
3724,User_3703,Unknown,15,0.003714710252600297,0.23941657773034508,6.663971729201046e-07,1.4229505602852836e-09,0.00017365993193109962,5.1599987133976764e-11,5.1599986973578055e-11,0.03545336902769799
3725,User_3704,Unknown,2,0.0004952947003467063,0.2392321820013034,0.0,6.282604964345444e-10,5.843694107045329e-05,3.0458620646309205e-11,3.0458620544951475e-11,0.031407149433053345
3726,User_3705,Unknown,38,0.009410599306587419,0.23974351362583862,2.5268329645582657e-05,8.2224987229187e-10,0.00043785543285410603,3.8873113882289153e-11,3.887311372237154e-11,0.04375761217159623
3727,User_3706,Unknown,25,0.006191183754333828,0.23955861414333174,2.1252708888996393e-06,7.493462065540549e-10,0.0002866703883076443,3.58699611265978e-11,3.586996116177578e-11,0.039026073389407744
